g16maroo1rm,,,,,,57 (15/16 Club),,,,,,,,,,,,,,,,,,,,,,,Maroon Belles 16
g16mavas1pr,,,,,,,,,,,,23 (16 Open),,,,,,,52 (15 Open),,,,,,,,,,MAVA 16-Select
g16mavas2pr,,,,,,,,,,,,16 (16 Club),,,,,,,,,39 (15 Club),,,,,,,,MAVA 16-Elite
g16mavas3pr,,,,,,,,,,,,,,,,,,,,,150 (15 Aspire),,,,,,,,MAVA Adidas 16-Blue
g16mavbc1ha,41 (15 & Under),,35 (15 Open),,,,,,,,,,,,,,,,,,,,,,,,,,MAVS 16 Elite
g16mavbc2ha,,,,27 (17 Club),,,,,,,,,,,,,,,,,,,,,,,,,MAVS KC 16 National
g16mavbc3ha,,,27 (15 Freedom),17 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,MAVS KC 16 Premier
g16mavrk1ov,,,,,,,,,,,,35 (16 Club),,,,,,,,,,,,,,,,,Maverick 16 Maroon
g16mavse1ha,,,,17 (17 Club),,,,,,,,,,,,,,,,,,,,,,,,,MAVS 816 16 National
g16maxpe1ls,,,,,,,,,,,,,65 (16 National),,,,,,,,,,,,,,,,Max Performance 16 Blue
g16mcjvb1ne,,,,,,,,,19 (16 Premier),,,,,,,,,,,,39 (15 Club),,,,,,,,Mill City 16's
g16mcjvb2ne,,,,,,,,,13 (16 Club),,,,,,,,,,,,,,,,,,,,Mill City 16 Royal
g16mcmav1ls,,,,,,,,,,,,,37 (16 National),,,,,,,,,,,,,,,,MoCo MAVS 16 Red
g16mcvba1gl,,,34 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MichioChicago 16BlueSmoke
g16mcvbc1ch,,,,,,,,,,,,,,,,,,,,,32 (15 Select),,,,,,,,MOCO Mayhem
g16mcvbc2ch,,,,,,,,,,,,,,,,,,,,,105 (15 Spirit),,,,,,,,
g16mcvbc3ch,,,,,,,,,,,,,,,,,,,,,150 (15 Spirit),,,,,,,,
g16mdcty1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,152nd (16U),,
g16mdexc1ch,,,,,,,,,,,,,,,,,,,,,61 (15 Select),,,,,,,,MEVC 16U Premier
g16mdjrs1ch,,,55 (15 American),,,,,,,,,,,,,,,,,,,,,,,,,,MDJRS 16 Elite Black
g16mdpng1bg,,,,,,,,,,,,,,,,,,,,,127 (15 Aspire),,,,,,,,Midwest Penguins 16-Black
g16mdpng3bg,,,,,,,,,,,,,,,,,,,,,9 (15 Select),,,,,,,,Midwest Penguins 16-Elite
g16mentl1ha,,,,47 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,MENTALITY 16-1
g16metro1ch,,,1 (15 National),,2 (16U Girls),,,,,,,,,,,,,,,,,,,,,,,,Metro 16 Travel
g16metro1ha,,,,89 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Metro Heat 16U
g16metro1ho,,,,,,,,,,15 (16U Seeding),,,,,,,,,,,9 (15 Elite),,,,,,,,Metro VBC 16 Pink
g16metro2ch,,,,,5 (16U Girls),,,,,,,,,,,,,,,,129 (15 Aspire),,,,,,,,Metro 16 National
g16metro2ho,,,,,,,,,,,,,,,,,,,,,39 (15 Club),,,,,,,,Metro VBC 16 Black
g16metro3ch,,,,,,,,,,,,,,,,,,,,,104 (15 Elite),,,,,,,,Metro 16 Central
g16metro3ho,,,,,,,,,,,,,,,,,,,,,71 (15 Aspire),,,,,,,,Metro VBC 16 White
g16metro4ch,,,,,,,,,,,,,,,,,,,,,73 (15 Spirit),,,,,,,,Metro 16 East
g16metro4ho,,,,,,,,,,,,,,,,,,,,,57 (15 Classic),,,,,,,,
g16mevbc1bg,,,,,,,,,,,,,,,,,,,,,3 (15 Select),,,,,,,,414 - 16 Elite
g16mgjvb1ne,,,,,,,,,,,,,,,,,,,,,76 (15 Select),,,,,,,,MGA 16's South
g16mgjvb2ne,,,,,,,,,,,,,,,,,,,,,80 (15 Select),,,,,,,,MGA 16's North
g16mhype1fl,,,1 (15 Liberty),,,,,,,,,,,,,,,,9 (15 Open),,,,,,,,,,Miami Hype 16U PRIME1
g16mhype2fl,,,,,,,,,,,,,,,,,,,,,86 (15 Aspire),,,,,,,,Miami Hype 16U PRIME2
g16mhype3fl,,,,,,,,,,,,,,,,,,,,,126 (15 Aspire),,,,,,,,Miami Hype 16U POWER1
g16mhype4fl,,,,,,,,,,,,,,,,,,,,,139 (15 Spirit),,,,,,,,
g16mhype6fl,,,,,,,,,,,,,,,,,,,,,71 (15 Classic),,,,,,,,Miami Hype 16U PREMIER2
g16miami1ov,,,,,,,,,,,,33 (16 Club),,,,,,,,,,,,,,,,,MVP 16-1
g16miava1fl,,,,,,,,,,,,,,,,,,,,,46 (15 Premier),,,,,,,,MVA 16 Chino
g16miava2fl,,,,,,,,,,,,,,,,,,,,,82 (15 Elite),,,,,,,,MVA 16 Ana
g16miava3fl,,,,,,,,,,,,,,,,,,,,,76 (15 Club),,,,,,,,MVA 16 Stephanie
g16midtn1so,,,82 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MIDTN 16 BLACK
g16mieva1lk,87 (15 & Under),,,,,,,,,,,,,,,,,,30 (15 Open),,,,,,,,,,MiElite 16 Mizuno
g16mieva2lk,,,,,,,,,,,,,,,,,,,,,50 (15 Premier),,,,,,,,MiElite 16 Elite
g16mieva4lk,,,,,,,,,,,,,,,,,,,,,57 (15 Elite),,,,,,,,MiElite 16 National West
g16mileh1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,199th (16U),,
g16mileh2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,238th (16U),,
g16milln1ov,,,,,,,,,15 (16 Premier),,,,,,,,,,,,,,,,,,,,Millennium 16- EW
g16milon2sc,,,75 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MIZ LB 16 Rockstar T
g16milon3sc,,,87 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MIZ LB 16 Rockstar A
g16mindy1ho,,,,,,,,,3 (16 Open),14 (16U Seeding),,,,,,,,,,,21 (15 Premier),,,,,,,,Munciana In 16 Cardinals
g16mindy2ho,,,,,,,,,21 (16 Premier),25 (16U Seeding),,,,,,,,,,,97 (15 Aspire),,,,,,,,Munciana Indy 16 Rams
g16mindy3ho,,,,,,,,,27 (16 Club),30 (16U Seeding),,,,,,,,,,,,,,,,,,,Munciana Indy 16 Gryphons
g16minno1no,,,,,,,,,,,,,,,,,,,,,9 (15 Classic),,,,,,,,MN North 16-1 Navy
g16minno2no,,,,,,,,,,,,,,,,,,,,,86 (15 Classic),,,,,,,,MN North 16-1 Red
g16mivba1lk,,,,,,,,,,,,17 (16 Open),,,,,,,15 (15 Open),,,,,,,,,,MVA - Rise Academy 61
g16mivba2lk,,,,,,,,,,,,10 (16 Premier),,,,,,,,,5 (15 Select),,,,,,,,MVA - Rise Academy 62
g16mjvba1de,,,21 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MJVA 16 Elite
g16mjvba2de,,,107 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g16mlibu1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,250th (16U),,
g16mlvbc1so,,,,,,,,,,,,,,,,,,,,,37 (15 Aspire),,,,,,,,M1 16 Blue
g16mlwst1bg,53 (15 & Under),,26 (15 Open),,,,,,,,,,,,,,,,,,,,,,,,,,MKE Sting 16 Gold
g16mlwst2bg,109 (15 & Under),,5 (15 National),,,,,,,,,,,,,,,,,,,,,,,,,,MKE Sting 16 Black
g16mlwst3bg,,,53 (15 American),,,,,,,,,,,,,,,,,,,,,,,,,,MKE Sting 16 White
g16mlwst4bg,,,93 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MKE Sting 16 Silver
g16mlwst5bg,,,,,,,,,,,,,,,,,,,,,38 (15 Elite),,,,,,,,
g16mmjvb1de,,,,,,,,,,,,,,,,,,,,,5 (15 Elite),,,,,,,,Mem Metro 16 Elite Blk
g16mmjvb2de,,,,,,,,,,,,,,,,,,,,,54 (15 Club),,,,,,,,Mem Metro 16 Elite Red
g16mmtsc1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,10th (16U),,Momentous VBC 16-Dan
g16mmtsc2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,100th (16U),,
g16mmtsc4sc,,,,,,,,,,,,,,,,,,,,,,,,,,,211st (16U),,
g16mmtsc5sc,,,,,,,,,,,,,,,,,,,,,,,,,,,262th (16U),,
g16mnfvc1no,,,,,,,,,,,,,,,,,,,,,121 (15 Spirit),,,,,,,,Freeze 16-Black
g16mnsel1no,29 (15 & Under),,3 (15 National),,,,,,,,,,,,,,,,5 (15 Open),,,,,,,,,,MN Select 16-1
g16mnsel2no,,,,,,,,,,,,,,,,,,,,,5 (15 Premier),,,,,,,,MN Select 16-2
g16mnsel3no,,,,,,,,,,,,,,,,,,,,,47 (15 Elite),,,,,,,,MN Select 16-3
g16mnsel4no,,,,,,,,,,,,,,,,,,,,,125 (15 Club),,,,,,,,MN Select 16-Black
g16mnsel5no,,,,,,,,,,,,,,,,,,,,,57 (15 Aspire),,,,,,,,MN Select 16-Gray
g16mnsel6no,,,,,,,,,,,,,,,,,,,,,37 (15 Spirit),,,,,,,,MN Select 16-Maroon
g16mnstr1lk,,,,,,,,,13 (16 Premier),,,,,,,,,,,,21 (15 Aspire),,,,,,,,Monsters 16 Elite Black
g16mocoj1ls,,,49 (15 Patriot),,,,,,,,,,5 (16 National),,,,,,,,,,,,,,,,MoCo Jrs 16 Adidas
g16mocoj4ls,,,3 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MoCo MAVS 16 Red
g16mocoj5ls,,,,,,,,,,,,,,,,,,,,,73 (15 Elite),,,,,,,,MoCo MAVS 16 White
g16modvb1gl,,,,,,,,,,,,,,,,,,,,,32 (15 Premier),,,,,,,,MOD Elite G16 Blue
g16modvb2gl,,,,,,,,,,,,,,,,,,,,,65 (15 Club),,,,,,,,MOD Elite G16 Gold
g16modvb3gl,,,,,,,,,,,,,,,,,,,,,82 (15 Classic),,,,,,,,MOD Elite G16 Black
g16mohvy1ov,,,,,,,,,,,,19 (16 Premier),,,,,,,,,,,,,,,,,MOVSelect 16 Green
g16mojoo1ch,,,,,,,,,,,,,,,,,,,,,19 (15 Spirit),,,,,,,,MOJO Elite 16 Black
g16mojoo2ch,,,,,,,,,,,,,,,,,,,,,57 (15 Classic),,,,,,,,
g16mojov1ha,,,,89 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,MVA 16-1
g16momen1od,,,,,42 (16U Girls),,,,,,,,,,,,,,,,,,,,,,,,Momentum 16 Orange
g16momen1rm,,,,,,,,,,,,,,13 (16 Elite),,,,,,,57 (15 Elite),,,,,,,,Momentum 16 Riley
g16momen2rm,,,,,,,,,,,,,,7 (16 Club),,,,,,,,,,,,,,,Momentum 16 Allison
g16momet1fl,,,,,,,,,,,,,,,,,,,,,131 (15 Classic),,,,,,,,FL Momentum 16 Neon Gold
g16momet2fl,,,,,,,,,,,,,,,,,,,,,116 (15 Classic),,,,,,,,FL Momentum 16 Neon
g16monti1no,,,,,,,,,,,,,,,,,,,,,136 (15 Spirit),,,,,,,,
g16motvp1bg,,,,,,,,,,,,,,,,,,,,,19 (15 Premier),,,,,,,,MVP 16 Blue-Smack
g16motvp2bg,,,,,,,,,,,,,,,,,,,,,35 (15 Club),,,,,,,,MVP 16 Silver
g16motvpabg,,,,,,,,,,,,,,,,,,,,,86 (15 Aspire),,,,,,,,
g16mouvi1nc,,,9 (15 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,MVVC G 16 Red
g16mouvi2nc,,,55 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,MVVC G 16 Black
g16movba1gw,,,,,,,,,,,,,,,,,,,,,39 (15 Select),,,,,,,,MOVA UA 16 GOLD
g16movba2gw,,,,,,,,,,,,,,,,,,,,,57 (15 Select),,,,,,,,
g16movba3gw,,,,,,,,,,,,,,,,,,,,,69 (15 Select),,,,,,,,
g16movba3ov,,,,,,,,,14 (16 Premier),,,,,,,,,,,,,,,,,,,,MOVA 16-M
g16mpbcm1ha,,,,,,,,,,,,,,,,,,,,,73 (15 Spirit),,,,,,,,Mighty Piranhas 16's Blue
g16mpbcm2ha,,,,,,,,,,,,,,,,,,,,,69 (15 Spirit),,,,,,,,
g16mpire1nc,,,65 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,
g16mpowr1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,92nd (16U),,
g16mpowr2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,171th (16U),,
g16mpowr3sc,,,,,,,,,,,,,,,,,,,,,,,,,,,179th (16U),,
g16mpowr4sc,,,,,,,,,,,,,,,,,,,,,,,,,,,270th (16U),,
g16mprev1ls,,,25 (15 USA),,,,,,,,,,13 (16 National),,,,,,,,,,,,,,,,McAllen PREMIER 16 Maverick
g16mprvb1ha,,,,43 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Metro 16 Purple
g16msfvb4lk,,,,,,,,,,,,,,,,,,,,,124 (15 Aspire),,,,,,,,
g16mslct1fl,,,,,,,,,,,,,,,,,,,,,80 (15 Aspire),,,,,,,,MSVC 16 ADIDAS GEO
g16mslct2fl,,,,,,,,,,,,,,,,,,,,,89 (15 Spirit),,,,,,,,MSVC 16 ADIDAS ANTHONY
g16mslct3fl,,,,,,,,,,,,,,,,,,,,,152 (15 Spirit),,,,,,,,MSVC 16 ADIDAS DEBBIE
g16msprt1ov,29 (15 & Under),,5 (15 American),,,,,,,,,5 (16 Open),,,,,,,,,,,,,,,,,Mintonette Sports - m.61
g16msprt2ov,59 (15 & Under),,13 (15 USA),,,,,,,,,5 (16 Open),,,,,,,,,,,,,,,,,Mintonette Sports - m.62
g16msprt3ov,,,26 (15 Freedom),,,,,,,,,9 (16 Premier),,,,,,,,,,,,,,,,,Mintonette Sports - m.63
g16msprt4ov,,,85 (15 Patriot),,,,,,,,,14 (16 Premier),,,,,,,,,,,,,,,,,Mintonette Sports - m.64
g16msprt5ov,,,,,,,,,,,,9 (16 Club),,,,,,,,,,,,,,,,,Mintonette Sports - m.65
g16mthvc1ce,,,,,,39 (15/16 Club),,,,,,,,,,,,,,,,,,,,,,,Mt. Hood 16-1 Timberline
g16mtnpk1im,,,,,,,,,,,,,,,,,,,,,34 (15 Elite),,,,,,,,MPV 16 National Green
g16mtstr1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,298th (16U),,
g16mtwov1so,,,41 (15 National),,,,,,,,,,,,,,,,,,,,,,,,,,M2 Volleyball 16E1
g16mtwov2so,,,,,,,,,,,,,,,,,,,,,41 (15 Aspire),,,,,,,,M2 Volleyball 16E2
g16mtwov3so,,,,,,,,,,,,,,,,,,,,,25 (15 Spirit),,,,,,,,M2 Volleyball 16E3
g16mtwov4so,,,,,,,,,,,,,,,,,,,,,9 (15 Classic),,,,,,,,M2 Volleyball 16N1
g16mtwov5so,,,,,,,,,,,,,,,,,,,,,93 (15 Classic),,,,,,,,M2 Volleyball 16N2
g16munvb1ho,89 (15 & Under),,,,,,,,,2 (16U Seeding),,,,,,,,,2 (15 Open),,,,,,,,,,Munciana 16 Nighthawks
g16munvb2ho,,,,,,,,,8 (16 Premier),23 (16U Seeding),,,,,,,,,,,55 (15 Premier),,,,,,,,Munciana 16 Tigers
g16munvb3ho,,,,,,,,,11 (16 Classic),33 (16U Seeding),,,,,,,,,,,95 (15 Club),,,,,,,,Munciana 16 Giraffes
g16munvb4ho,,,,,,,,,,,,,,,,,,,,,134 (15 Classic),,,,,,,,
g16musvb1nt,,,11 (15 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,
g16mvavc1ch,,,,,,,,,,,,,,,,,,,,,99 (15 Club),,,,,,,,MVA 16 National
g16mvbac1de,,,21 (15 USA),,,,,,,,,,,,,,,,,,,,,,,,,,
g16mvcva1ch,,,,,,,,,,,,,,,,,,,,,116 (15 Classic),,,,,,,,
g16mvpvb1gp,,,,,,,,,,,,,,,,,,,,,1 (15 Club),,,,,,,,
g16mvsav1ch,,,23 (15 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,MVSA 16 Sparks
g16mwblz2ha,,,,87 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,MW Blitz 16-2
g16mwjrs1ha,,,,68 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Midwest Juniors 16-1
g16mwpmn1no,,,,,,,,,,,,,,,,,,,,,61 (15 Elite),,,,,,,,MWP 16 Purple
g16mwvbc1fl,,,,,,,,,,,,,,,,,,,,,5 (15 Club),,,,,,,,Miami Wave 16 Aqua
g16mwvbc2fl,,,,,,,,,,,,,,,,,,,,,129 (15 Spirit),,,,,,,,
g16nasav1so,,,,,,,,,,,,,,,,,,,,,61 (15 Club),,,,,,,,NASA 161 J
g16ncath1ha,,,,27 (17 Club),,,,,,,,,,,,,,,,,2 (15 Select),,,,,,,,913Athletics 16National
g16ncath2ha,,,,29 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,913Athletics 16Black
g16ncath3ha,,,,29 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,913Athletics 16White
g16nccst1cr,,,,,27 (16U Girls),,,,,,,,,,,,,,,,54 (15 Club),,,,,,,,NC Coastal 16 Brett
g16nccst2cr,,,,,,,,,,,,,,,,,,,,,101 (15 Aspire),,,,,,,,NC Coastal 16 Mackenzie R
g16ncgld1cr,,,,,,,,,,,,,,,,,,,,,110 (15 Club),,,,,,,,NC GOLD 16-1
g16ncint1cr,,,,,45 (16U Girls),,,,,,,,,,,,,,,,,,,,,,,,NC Intensity 16U Emily
g16ncvba1cr,49 (15 & Under),,23 (15 Open),,,,,,,,,,,,,,,,17 (15 Open),,,,,,,,,,Academy 16 Diamond
g16ncvba2cr,,,,,,,,,,,,,,,,,,,35 (15 Open),,,,,,,,,,Academy 16 Crystal
g16ncvba3cr,,,,,,,,,,,,,,,,,,,,,9 (15 Elite),,,,,,,,Academy 16 Jade
g16ncvba4cr,,,,,,,,,,,,,,,,,,,,,5 (15 Spirit),,,,,,,,Academy 16 Pearl
g16ncvbc1we,,,47 (15 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,
g16nejrs1gp,,,,,,,,,,,,,,,,,,,,,39 (15 Premier),,,,,,,,Nebraska Juniors 16 Black
g16nejrs2gp,,,,,,,,,,,,,,,,,,,,,49 (15 Select),,,,,,,,Nebraska Juniors 16 Red
g16neone1gp,,,,,,,,,,,,,,,,,,,34 (15 Open),,,,,,,,,,Nebraska ONE 16 Synergy
g16netre1ha,124 (15 & Under),,5 (15 Liberty),,,,,,,,,,,,,,,,,,,,,,,,,,417 MoJrs 16 Elite
g16nevbc1ne,,,,,,,,,,,,9 (16 Open),,,,,,,,,5 (15 Premier),,,,,,,,Northeast 16.1
g16nevbc2ne,,,,,,,,,,,,,,,,,,,,,33 (15 Spirit),,,,,,,,Northeast 16.2
g16newwa1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,187th (16U),,
g16nextv1ov,,,,,,,,,,,,,,,,,,,40 (15 Open),,,,,,,,,,Next 16xBlue
g16nfear1fl,,,,,,,,,,,,,,,,,,,,,37 (15 Classic),,,,,,,,
g16nhdvb1ne,,,,,,,,,,,,,,,,,,,,,74 (15 Select),,,,,,,,Dynamo U16 Anna
g16nheli1ls,,,,,,,,,,,,,37 (16 National),,,,,,,,,,,,,,,,NHouston Elite 16 Premier
g16nheli2ls,,,,,,,,,,,,,47 (16 National),,,,,,,,,,,,,,,,NHouston Elite 16 USA
g16nitro1su,,,15 (15 Liberty),,,,,,,,,,3 (16 National),,,,,,,,,,,,,,,,NITRO 16 Blue
g16nivba1ho,,,,,,,,,3 (16 Premier),,,,,,,,,,,,36 (15 Elite),,,,,,,,NIVA 16 PURPLE
g16nivbc1gc,,,,,,,,,,,,,,,,,,,,,57 (15 Aspire),,,,,,,,Sharks 16 Navy
g16njjrs1ge,,,51 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,JERSEY JRS 16 National
g16nkjvb1pr,,,,,,,,,7 (16 Premier),,,,,,,,,,,,64 (15 Premier),,,,,,,,NKJV 16 Blue
g16nkyvc1pr,13 (15 & Under),,5 (15 National),,,,,,,,,1 (16 Open),,,,,,,,,,,,,,,,,NKYVC 16-1 Tsunami
g16nkyvc2pr,,,33 (15 Freedom),,,,,,,,,18 (16 Premier),,,,,,,,,,,,,,,,,NKYVC 16-2 Tide
g16nkyvc3pr,,,,,,,,,,,,5 (16 Club),,,,,,,,,,,,,,,,,NKYVC 16-3.1 Typhoon
g16nkyvc4pr,,,,,,,,,,,,11 (16 Club),,,,,,,,,,,,,,,,,NKYVC 16-3.2 Typhoon
g16nlite1no,21 (15 & Under),,13 (15 Open),,,,,,,,,,,,,,,,13 (15 Open),,,,,,,,,,Northern Lights 16-1
g16nlite2no,,,37 (15 American),,,,,,,,,,,,,,,,40 (15 Open),,,,,,,,,,Northern Lights 16-2
g16nlite3no,,,,,,,,,,,,,,,,,,,,,19 (15 Select),,,,,,,,Northern Lights 16-B
g16nlite4no,,,,,,,,,,,,,,,,,,,,,5 (15 Club),,,,,,,,Northern Lights 16-R
g16nlite5no,,,,,,,,,,,,,,,,,,,,,9 (15 Spirit),,,,,,,,Northern Lights 16-W
g16nlite6no,,,,,,,,,,,,,,,,,,,,,3 (15 Classic),,,,,,,,
g16nlvel1mi,,,,,,,,,,,,,,,,,,,,,132 (15 Spirit),,,,,,,,NL 16U Gold
g16nmbvb1fl,,,,,,,,,,,,,,,,,,,,,65 (15 Elite),,,,,,,,
g16nmelt1su,,,21 (15 American),,,,,,,,,,,,,,,,,,,,,,,,,,
g16nodig1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,183rd (16U),,
g16nolav1by,,,,,,,,,,,,,,,,,,,,,28 (15 Premier),,,,,,,,NOLA Alyx/Marissa
g16nolav2by,,,,,,,,,,,,,,,,,,,,,45 (15 Elite),,,,,,,,
g16nolav3by,,,,,,,,,,,,,,,,,,,,,146 (15 Club),,,,,,,,
g16norca2nc,,,110 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,NorCal 16-2 Blue
g16norco1rm,75 (15 & Under),,35 (15 National),,,,,,,,,,,2 (16 Elite),,,,,,,,,,,,,,,NORCO 16 Black
g16norco2rm,,,91 (15 Patriot),,,,,,,,,,,19 (16 Elite),,,,,,,,,,,,,,,NORCO 16 Blue
g16nosvb1ha,,,,95 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Northland Static 16-1
g16nosvb2ha,,,,83 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Northland Static 16-2
g16novaj1ov,,,21 (15 American),,,,,,1 (16 Open),,,,,,,,,,,,,,,,,,,,NOVA Juniors 16s Navy
g16novaj2ov,,,,,,,,,7 (16 Open),,,,,,,,,,,,,,,,,,,,NOVA Juniors 16s Gold
g16novaj3ov,,,,,,,,,21 (16 Club),,,,,,,,,,,,,,,,,,,,NOVA Juniors 16s Maroon
g16novav1az,,,,,,29 (15/16 Club),,,,,,,,,,,,,,,,,,,,,,,Nova 16-Purple
g16novav2az,,,,,,32 (15/16 Club),,,,,,,,,,,,,,,,,,,,,,,Nova 16-Blue
g16npjbe1ce,146 (15 & Under),,,,,,,,,,,,,,,,,,,,,,,,,,,,NPJ Bend 16 National
g16npjpd1ce,103 (15 & Under),,,,,,,,,,,,,,,,,,,,,,,,,,,,NPJ Portland 16 National
g16npjse1ps,,,,,,,,,,,,,,,,,,,,,15 (15 Elite),,,,,,,,
g16npjvb1ce,67 (15 & Under),,18 (15 National),,,,,,,,,,,,,,,,,,,,,,,,,,NPJ Salem 16 National
g16npvbc1so,,,,,,,,,,,,,,,,,,,,,39 (15 Club),,,,,,,,
g16nrgvc1nt,,,13 (15 American),,,,,,,,,,,,,,,,,,,,,,,,,,NRG VBC 16 AMPD Navy
g16nrvjr1od,,,,,,,,,,,,,,,,,,,,,25 (15 Aspire),,,,,,,,
g16nshor1lk,,,,,,,,,11 (16 Premier),,,,,,,,,,,,25 (15 Aspire),,,,,,,,NorthShore 16 Gators
g16nshor2lk,,,,,,,,,7 (16 Classic),,,,,,,,,,,,71 (15 Classic),,,,,,,,NS 16 Stingrays
g16nsjvb1ne,,,,,,,,,,,,,,,,,,,,,150 (15 Club),,,,,,,,NH Seacoast 16 Open
g16nsnty1ia,,,,,,,,,,,,,,,,,,,,,5 (15 Aspire),,,,,,,,DBQ Insanity 161 National
g16nstar1nc,,,27 (15 USA),,,,,,,,,,,,,,,,9 (15 Open),,,,,,,,,,NorStar 16-1
g16nvpur2pu,,,,,,,,,,,,,,,,,,,,,41 (15 Classic),,,,,,,,NVPUR 16-OMAR RODRIGUEZ
g16nwage1ls,,,,,,,,,,,,,29 (16 National),,,,,,,,,,,,,,,,New Age 16 Select
g16nwajs1de,,,66 (15 Patriot),17 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Storm 16 Adidas
g16nwajs2de,,,,45 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,Storm 16 Elite
g16nwasv1ce,,,,33 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,NWAS VBC 16 National
g16nwasv2ce,,,,77 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,NWAS VBC 16 Alpha
g16nwave1fl,,,,,,,,,,,,,,,,,,,,,19 (15 Classic),,,,,,,,NewWaveS 16 LANA/FRANKIE
g16nwave1gl,,,11 (15 Liberty),,,,,,,,,,,,,,,,,,,,,,,,,,New WAVE 16 Tsunami
g16nwave2gl,,,,,,,,,,,,,,,,,,,,,63 (15 Select),,,,,,,,New WAVE 16 Hurricane
g16nxlkd1nc,,,,,,,,,,,,,,,,,,,,,95 (15 Elite),,,,,,,,Fresno Heat National U16
g16nxlkd2nc,,,,,,,,,,,,,,,,,,,,,98 (15 Elite),,,,,,,,
g16nxlvl1pu,,,,,,,,,,,,,,,,,,,,,9 (15 Premier),,,,,,,,
g16nxlvl4pu,,,,,,,,,,,,,,,,,,,,,50 (15 Club),,,,,,,,
g16nxtgn1gw,,,,,,,,,,,,,,,,,,,,,82 (15 Aspire),,,,,,,,Next Gen 16U Gold
g16nxtlv1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,207th (16U),,
g16nxtlv2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,215th (16U),,
g16nycjr1ge,,,55 (15 American),,,,,,,,,,,,,,,,,,,,,,,,,,NYC Juniors 16 National
g16nycjr2ge,,,43 (15 Freedom),,,,,,,,,,,,,,,,,,,,,,,,,,
g16nycva1ge,,,,,,,,,,,,,,,,,,,,,138 (15 Club),,,,,,,,
g16oahov1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,50th (16U),,
g16oahov2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,179th (16U),,
g16oasis1sc,,,115 (15 Patriot),,,,,,,,,,,,,,,,,,,,,,,,,,Oasis 16 National
g16oasis2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,195th (16U),,
g16oasis3sc,,,,,,,,,,,,,,,,,,,,,,,,,,,310th (16U),,
g16ocrvc1sc,,,,,,,,,,,,,,,,,,,,,,,,,,,211st (16U),,
g16ocrvc2sc,,,,,,,,,,,,,,,,,,,,,,,,,,,282th (16U),,
g16ocrvc3sc,,,,,,,,,,,,,,,,,,,,,,,,,,,294th (16U),,
g16octan1we,,,,,,,,,7 (16 Open),,,,,,,,,,,,,,,,,,,,PENN YORK POWER
g16octan9we,,,,,,,,,8 (16 Classic),,,,,,,,,,,,,,,,,,,,OCTANE THUNDER 16
g16ocvbc1ha,,,,71 (16 Club),,,,,,,,,,,,,,,,,,,,,,,,,OCVBC 16-1
