g14clubv1im,Club V 14 Black Silver,,39 (13 National),,,,,,15 (14 Invitational),,,,,,,,,,,,,,
g14clubv2im,Club V 14 Black Carli,,41 (13 Patriot),,,,,,20 (14 Invitational),,,,,,,,,,,,,,
g14clubv3im,Club V 14 Red Christine,,,,,,,,,15 (14 Elite),,,,,,,,,,,,,
g14clubv4im,Club V 14 Red Jolana,,,,,,,,,17 (14 Elite),,,,,,,,,,,,,
g14cnvbc1ha,Mizuno Club North 14Ang,,15 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14cnvkc1ha,CNVKC Mizuno 14Janell/Ib,,61 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14coast1sc,COAST 14-1,10 (13 & Under),5 (13 Open),,,,,,,,,,,,,,,,1st (14U Event #1),,,,
g14coast2sc,COAST 14-Caroline,,5 (13 Patriot),,,,,,,,,,,,,,,,9th (14U Event #1),,,,
g14coast3sc,COAST 14-Colleen,,,,,,,,,,,,,,,,,,27th (14U Event #1),,,,
g14cojrs1rm,CoJrs 14Sarah,,29 (13 American),,,,,,,3 (14 Elite),,,,,,,,,,,,,
g14cojrs2rm,CoJrs 14Jen,,,,,,,,,7 (14 Elite),,,,,,,,,,,,,
g14colum1ch,Columbia 14 Black,,,,11 (14 Premier),,,,,,,,,,,,,,,,,,
g14conwy1de,CJV 14 National,,46 (13 National),,,,,,,,,,,,,,,,,,,,
g14coqui1pu,BORINQUEN COQUI 14-1F,13 (13 & Under),,,,,,,,,,,,,16 (13 Premier),,,,,,,,
g14coqui2pu,BORINQUEN COQUI 14-2F,,,,,,,,,,,,,,79 (13 Club),,,,,,,,
g14corvb1by,Core Elite 14U Black,,,,,,,,,,,,,,35 (13 Club),,,,,,,,
g14corvb2by,Core Elite 14U Gold,,,,,,,,,,,,,,128 (13 Classic),,,,,,,,
g14cosky1rm,Colorado Skyline 14 Royal,,,,,,,,,11 (14 Elite),,,,,,,,,,,,,
g14count1fl,Countdown 14 Black,,,,,,,,,,,,,,5 (13 Aspire),,,,,,,,
g14couvb1ho,CVBC 14-1,,,,,,,,,,5 (14 Club White),None (13-14 Girls Full Schedule),,,,,,,,,,,
g14couvb2ho,CVBC 14-2 Legacies,,,,,,,,,,21 (14 Club Red),,,,,,,,,,,,
g14crazy1lk,Xtreme 14U Bratz,,,,,,,5 (14 Club),,,,,,,,,,,,,,,
g14crice1pm,Carolina ICE 14 Nat,,,,,,,,,,,,,,109 (13 Club),,,,,,,,
g14criol1pu,Criollas 14-1,,,,,,,,,,,,,,66 (13 Club),,,,,,,,
g14croivnho,CROI VBC 14,,,,,,,,,,5 (14 Club Green),,,,,,,,,,,,
g14cross1ho,COA 14-Phoenix,,,,,,,,,,21 (14 Premier Red),None (13-14 Girls Full Schedule),,,31 (13 Club),,,,,,,,
g14cross1rm,Crossfire 14-1,,,,,,,,,9 (14 Club),,,,,,,,,,,,,
g14cross2ho,COA 14-Vipers,,,,,,,,,,5 (14 Club Green),None (13-14 Girls Full Schedule),,,,,,,,,,,
g14crown1sc,C2 Sports 14 Crown,,,,,,,,,,,,,,,,,,79th (14U Event #1),,,,
g14crsfr1no,Crossfire 14-1,,,,,,,,,,,,,,32 (13 Spirit),,,,,,,,
g14csavh1so,clubSAV 14 Mizuno,,,,,,,,,,,,,,40 (13 Premier),,,,,,,,
g14csavh2so,clubSAV 14 National,,,,,,,,,,,,,,86 (13 Classic),,,,,,,,
g14csyrv1xl,Club SyrV 14U Premier,,,,15 (14 Classic),,,,,,,,,,,,,,,,,,
g14ct6yt1ca,Forest City 14 Mahogany,,,,10 (14 Premier),,,,,,,,,,,,,,,,,,
g14ctxjr1ls,CTX Juniors 14 Mizuno,,3 (13 Patriot),,,,,,19 (14 National),,,,,,,,,,,,,,
g14cvata1rm,CVA 14 Black,,,,,,,,,15 (14 Elite),,,,,123 (13 Club),,,,,,,,
g14cvata2rm,CVA 14 Navy,,,,,,,,,7 (14 Club),,,,,,,,,,,,,
g14cvbco1ov,CVC 14 BLACK,,32 (13 USA),,,,,13 (14 Open),,,5 (14 Open),,,,,,,,,,,,
g14cvbco2ov,CVC 14 BLUE,,,,5 (14 Premier),,,,,,,,,,,,,,,,,,
g14cvbco3ov,CVC 14 SILVER,,,,5 (14 Club),,,,,,,,,,,,,,,,,,
g14cvbco4ov,CVC 14 ROYAL,,,,17 (14 Club),,,,,,,,,,,,,,,,,,
g14cwave1ov,CWAVE Rubin,,,,9 (14 Classic),,,,,,,,,,,,,,,,,,
g14cwave2ov,CWAVE Tae,,,,24 (14 Classic),,,,,,,,,,,,,,,,,,
g14dakwa1ps,DaKine Warriors 14 Surf 1,,11 (13 National),,,,,,,,,,,,,,,,,,,,
g14dakwa2ps,DaKine Warriors 14 Surf 2,,70 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14dandg1ov,DG Warriors 14E - Gold,,,,5 (14 Club),,,,,,,,,,9 (13 Classic),,,,,,,,
g14dandg2ov,DG Warriors 14W - White,,,,1 (14 Classic),,,,,,,,,,,,,,,,,,
g14davib3ca,Durham Attack Meteors,,,,17 (14 Classic),,,,,,,,,,,,,,,,,,
g14dfnsa1ca,Defensa 14CL,,,,13 (14 Club),,,,,,,,,,,,,,,,,,
g14dfvbc7lk,Dead Frog 14 Black 2025,,,,,,,15 (14 Premier),,,9 (14 Premier Blue),,,,,,,,,,,,
g14dfvbc8lk,Dead Frog 14 Green 2025,,,,,,,5 (14 Club),,,3 (14 Club Blue),,,,,,,,,,,,
g14djvbc1ch,Delaware Juniors 14 Ace,,,,,,,,,,,,,,55 (13 Spirit),,,,,,,,
g14djvbc1ov,Dayton Jrs.-14 Blue,,,,,,,,,,13 (14 Club Red),,,,,,,,,,,,
g14djvbc2ov,Dayton Jrs.-14 Gold,,,,,,,,,,19 (14 Club Green),,,,,,,,,,,,
g14drctn1cr,Direction 14 Royal,,,,,,,,,,,,,,72 (13 Aspire),,,,,,,,
g14drive1nt,Drive Nation 14-Red,,23 (13 Open),,,,,,3 (14 Invitational),,,,,,,,,,,,,,
g14dtown4ke,DrivenDragons 14 National,,,,,,,,,,,,,,159 (13 Classic),,,,,,,,
g14dunes1ho,Dunes 14 Black,,,,,,,,,,24 (14 Open),,,,81 (13 Club),,,,,,,,
g14dunes2ho,Dunes 14 Teal,,,,,,,,,,13 (14 Club Red),,,,75 (13 Aspire),,,,,,,,
g14ecvol1od,ECVC 14 BLACK,,33 (13 National),,,,,,,,,,,,,,,,,,,,
g14edge110ca,Milton Edge Vortex,,,,9 (14 Club),,,,,,,,,,,,,,,,,,
g14edgev1gl,The Edge 14 Elite,,,,,,,,,,,,,,59 (13 Aspire),,,,,,,,
g14eichs1gl,EVC 14 National,,,,,,,,,,,,,,108 (13 Classic),,,,,,,,
g14eleva1ov,Elevation 14 Case,11 (13 & Under),9 (13 Open),,,,,5 (14 Open),,,9 (14 Open),,,,,,,,,,,,
g14eleva1pm,Elevate 14 Kari,,,,,,,,,,,,,,36 (13 Aspire),,,,,,,,
g14eleva2ov,Elevation 14 Cameron,,11 (13 USA),,,,,5 (14 Open),,,2 (14 Premier Red),,,,,,,,,,,,
g14eleva3ov,Elevation 14 Gourley,,27 (13 USA),,,,,5 (14 Premier),,,9 (14 Premier Red),,,,,,,,,,,,
g14elevb1rm,Elevation 14 Peak,,45 (13 National),,,,,,,3 (14 Elite),,,,,,,,,,,,,
g14elevb2rm,Elevation 14 Timberline,,,,,,,,,13 (14 Elite),,,,,,,,,,,,,
g14elevb3rm,Elevation 14 Ascent,,,,,,,,,9 (14 Elite),,,,,,,,,,,,,
g14elite1gp,NE Elite 14 Koa,,33 (13 American),,,,,,,,,,,,,,,,,,,,
g14elite2gp,NE Elite 14 Nalu,,,,,,,,,,,,,,92 (13 Club),,,,,,,,
g14elite3gp,NE Elite 14 Helix,,,,,,,,,,,,,,9 (13 Classic),,,,,,,,
g14encoe1nc,Encore 14 Wolfpack,,5 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14engry1fl,PureEnergy 14UNuclear C,,,,,,,,,,,,,,5 (13 Spirit),,,,,,,,
g14engry2fl,PureEnergy 14U Nuclear A,,,,,,,,,,,,,,15 (13 Spirit),,,,,,,,
g14engry3fl,PureEnergy 14UAtomic R,,,,,,,,,,,,,,148 (13 Classic),,,,,,,,
g14engry4fl,PureEnergy 14UAtomic T,,,,,,,,,,,,,,153 (13 Classic),,,,,,,,
g14enrgy1gl,Forza Girls 14 Black,,,,,,,,,,,,,,9 (13 Spirit),,,,,,,,
g14enrgy2gl,Forza Girls 14 Red,,,,,,,,,,,,,,116 (13 Classic),,,,,,,,
g14epicu1gl,Epic United 14 Elite,,23 (13 National),,,,,,,,,,,,,,,,,,,,
g14epicu2gl,Epic United 14 Premier,,,,,,,,,,,,,,56 (13 Aspire),,,,,,,,
g14epvbc1bg,Epic 14-Black,,,,,,,13 (14 Club),,,,,,,,,,,,,,,
g14epvbc2bg,Epic 14-Royal,,,,,,,25 (14 Club),,,,,,,,,,,,,,,
g14esivb1fl,Elite Vball 14-1 Red,,,,,,,,,,,,,,3 (13 Classic),,,,,,,,
g14estva3fl,863 Elite 14U BLACK,,,,,,,,,,,,,,39 (13 Aspire),,,,,,,,
g14esvbc1ov,14 Elite,,,,,,,,,,,,,,9 (13 Classic),,,,,,,,
g14esvc11ov,Eastside 14E Hensley,,,,,,,,,,,,,,44 (13 Club),,,,,,,,
g14ethos1so,Ethos 14 Dynamite,,,,,,,,,,,,,,48 (13 Club),,,,,,,,
g14evady1pr,EVA 14 Blue,,,,,,,,,,13 (14 Club White),,,,,,,,,,,,
g14evavb1de,EVA 14 Elite,,,,,,,,,,,,,,23 (13 Aspire),,,,,,,,
g14evavb1ho,Empowered 14 Elite Black,,,,,,,,,,1 (14 Premier Blue),,,,35 (13 Club),,,,,,,,
g14evavb2ho,Empowered 14 Elite Onyx,,,,,,,,,,9 (14 Club White),,,,,,,,,,,,
g14evbtc1ov,EliteVBTC 14 Black,,,,1 (14 Premier),,,9 (14 Open),,,,None (13-14 Girls Full Schedule),,,,,,,,,,,
g14evbtc2ov,EliteVBTC 14 Blue,,,,2 (14 Club),,,15 (14 Premier),,,,None (13-14 Girls Full Schedule),,,,,,,,,,,
g14evbtc3ov,EliteVBTC 14 Pink,,,,21 (14 Club),,,,,,,,,,,,,,,,,,
g14evner1ne,EVA U14,,,,,,,,,,,,,,86 (13 Classic),,,,,,,,
g14excel1nt,EXCEL 14 National Red,3 (13 & Under),7 (13 Open),,,,,,,,,,,,,,,,,,,,
g14excel2nt,EXCEL 14 National White,,29 (13 USA),,,,,,,,,,,,,,,,,,,,
g14excnw1ce,Excel NW 14-1 Lux,,,,,,,,,8 (14 Elite),,,,,,,,,,,,,
g14fca211fl,FCA Elevate 14U,,,,,,,,,,,,,,82 (13 Classic),,,,,,,,
g14fcael1fl,FCA Elevate 14u Elite,,,,,,8 (14G Premier),,,,,,,,,,,,,,,,
g14fceli1bg,FC Elite 14 Navy,,9 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14fceli2bg,FC Elite 14 White,,17 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14fceli3bg,FC Elite 14 Blue,,32 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14fgsva1fl,Gulfside 14U Prime,,1 (13 American),,,,1 (14G Premier),,,,,,,,3 (13 Club),,,,,,,,
g14fgsva2fl,Gulfside 14U Prime B,,,,,,7 (14G Club),,,,,,,,,,,,,,,,
g14fison1so,FISSION 14-1,,,,,,5 (14G Club),,,,,,,,,,,,,,,,
g14fivai1fl,FIVA 14U Travel,,,,,,,,,,,,,,5 (13 Classic),,,,,,,,
g14five11lk,Five:1 14-Black,,,,,,,24 (14 Open),,,17 (14 Premier Blue),,,,,,,,,,,,
g14five12lk,Five:1 14-Blue,,,,,,,25 (14 Club),,,17 (14 Club Green),,,,,,,,,,,,
g14flelt1fl,FEVA 14 Black,,26 (13 American),,,,,,,,,,,,18 (13 Club),,,,,,,,
g14flelt2fl,FEVA 14 Red,,,,,,,,,,,,,,71 (13 Classic),,,,,,,,
g14flelt3fl,FEVA 14 White,,,,,,,,,,,,,,25 (13 Classic),,,,,,,,
g14fmvbc1de,501 Volley 14.1 National,,13 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14force1nc,SynergyForce 14 Cassidy,,18 (13 USA),,,,,,,,,,,,,,,,,,,,
g14force1ov,ForceVC 14-1,,,,13 (14 Club),,,,,,,,,,,,,,,,,,
g14force2ov,ForceVC 14-2,,,,5 (14 Classic),,,,,,,,,,,,,,,,,,
g14forza1sc,FORZA1 14 ONE,21 (13 & Under),25 (13 National),,,,,,,,,,,,,,,,5th (14U Event #1),,,,
g14forza2sc,FORZA1 14 National Red,,19 (13 Patriot),,,,,,,,,,,,,,,,15th (14U Event #1),,,,
g14forza3sc,FORZA1 14 National Black,,,,,,,,,,,,,,,,,,149th (14U Event #1),,,,
g14forzn1sc,FORZA1 NORTH 14 ONE,,21 (13 American),,,,,,,,,,,,,,,,21st (14U Event #1),,,,
g14forzn2sc,FORZA1 NORTH 14 Nat Red,,,,,,,,,,,,,,,,,,98th (14U Event #1),,,,
g14fovbc1lk,FaR Out 14 Black,,,,,,,5 (14 Open),,,,None (13-14 Girls Full Schedule),,,13 (13 Premier),,,,,,,,
g14fovbc2lk,FaR Out 14 Gold,,,,,,,13 (14 Club),,,,,,,,,,,,,,,
g14frfly2nt,Flyers 14 USA-Kevin,,,,,,,,7 (14 National),,,,,,,,,,,,,,
g14frogs1nt,MADFROG 14'S N GREEN,13 (13 & Under),14 (13 Open),,,,,,2 (14 Invitational),,,,,,,,,,,,,,
g14frogs2nt,MADFROG 14'S N BLACK,,2 (13 USA),,,,,,,,,,,,,,,,,,,,
g14frvbc1rm,FRVBC 14-1 Black,,,,,,,,,5 (14 Elite),,,,,,,,,,,,,
g14frvbc2rm,FRVBC 14-2 Red,,,,,,,,,3 (14 Club),,,,,,,,,,,,,
g14fsfvb2so,575 VB 14-1 Danny WS,,,,,,,,,,,,,,25 (13 Classic),,,,,,,,
g14fsfvb3so,575 VB 14-1 Jeff LP,,,,,,,,,,,,,,37 (13 Classic),,,,,,,,
g14fsfvb6so,575 VB 14-3 Matt PCVC,,,,,,,,,,,,,,21 (13 Spirit),,,,,,,,
g14gator1ov,Gators VBC 14 Premier,,,,,,,21 (14 Premier),,,19 (14 Premier Blue),,,,,,,,,,,,
g14gcbus1ov,GCVC 14 Silver,,,,,,,5 (14 Club),,,23 (14 Premier Blue),,,,,,,,,,,,
g14gcinc1ov,gc vbc 14-1,,,,,,,11 (14 Club),,,,,,,,,,,,,,,
g14gcinc2ov,gc vbc 14-2,,,,,,,24 (14 Club),,,,,,,,,,,,,,,
g14gcvbc1fl,Gold Coast 14-1,,,,,,,,,,,,,,156 (13 Classic),,,,,,,,
g14gjvbc1fl,GJ 14 Stephanie,,2 (13 National),,,,,,,,,,,,1 (13 Premier),,,,,,,,
g14gjvbc2fl,GJ 14 Nicole,,,,,,,,,,,,,,12 (13 Aspire),,,,,,,,
g14gotim1ho,GoTime 14-1,,,,,,,,,,19 (14 Club Red),,,,,,,,,,,,
g14gpont1fl,GP 14 Rox,17 (13 & Under),10 (13 Open),,,,2 (14G Open),,,,,,,,3 (13 Open),,,,,,,,
g14gpont2fl,GP 14 Premier,,,,,,3 (14G Premier),,,,,,,,21 (13 Classic),,,,,,,,
g14gpont3fl,GP 14 Elite Black,,,,,,,,,,,,,,17 (13 Classic),,,,,,,,
g14gpont4fl,GP 14 State,,,,,,,,,,,,,,51 (13 Spirit),,,,,,,,
g14grand1pm,Coast United 14,,,,,,,,,,,,,,5 (13 Classic),,,,,,,,
g14grbvc1ho,GRV 14 Black,,,,,,,,,,9 (14 Club Blue),,,,,,,,,,,,
g14grbvc2ho,GRV 14 Red,,,,,,,,,,17 (14 Club Red),,,,,,,,,,,,
g14havoc1ho,Select Stars,,,,,,,,,,3 (14 Club Blue),,,,63 (13 Classic),,,,,,,,
g14hbvbc1ca,HVC 14-Hummingbird Heat,,,,9 (14 Premier),,,,,,,,,,,,,,,,,,
g14hcvbaafl,14 Hunters Creek,,,,,,,,,,,,,,41 (13 Classic),,,,,,,,
g14heava1ls,HEAT 14 Red,,21 (13 American),,,,,,,,,,,,,,,,,,,,
g14hedln1ov,Headlines VBC 14 Navy,,,,,,,11 (14 Premier),,,9 (14 Premier Blue),,,,48 (13 Club),,,,,,,,
g14hedln2ov,Headlines VBC 14 Orange,,,,,,,18 (14 Club),,,3 (14 Club Green),,,,101 (13 Classic),,,,,,,,
g14heroe1ls,Heroes 14 Delta,,,,,,,,29 (14 National),,,,,,,,,,,,,,
g14highd1rm,High Desert Elite 14 E,,,,,,,,,6 (14 Club),,,,,,,,,,,,,
g14horse1ke,Horseshoe VBC 14-Red,,,,24 (14 Club),,,,,,,,,,,,,,,,,,
g14hosky1ls,H Skyline 14 Royal,,15 (13 Open),,,,,,5 (14 Invitational),,,,,,,,,,,,,,
g14hosky2ls,H Skyline 14 Black,,,,,,,,1 (14 National),,,,,,,,,,,,,,
g14hosky3ls,H Skyline 14 White,,,,,,,,13 (14 National),,,,,,,,,,,,,,
g14hotsh1rm,Hot Shotz 14 Black,,,,,,,,,,,,,,85 (13 Aspire),,,,,,,,
g14houjr1ls,HJV 14 ELITE,31 (13 & Under),5 (13 USA),,,,,,13 (14 Invitational),,,,,,,,,,,,,,
g14houjr2ls,HJV 14 PREMIER,,,,,,,,7 (14 National),,,,,,,,,,,,,,
g14houpa1ls,HPRIME14Gold,,27 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14hpstl1gw,HPSTL 14 Royal,,18 (13 Open),,,,,,,,,,,,,,,,,,,,
g14hpstl2gw,HPSTL 14 Orange,,22 (13 National),,,,,,,,,,,,,,,,,,,,
g14hpvba1lk,HP 14-1,,,,,,,21 (14 Premier),,,,,,,,,,,,,,,
g14hpvba2lk,HP 14-2,,,,,,,23 (14 Club),,,,,,,,,,,,,,,
g14hsbsv1ls,H SBS 14 Elite,,,,,,,,39 (14 National),,,,,,,,,,,,,,
g14hstar1ls,HOU STARS - 14 Adidas,,,,,,,,41 (14 National),,,,,,,,,,,,,,
g14hsvba1ls,HOU STELLAR 14 ELITE,,17 (13 Liberty),,,,,,9 (14 Invitational),,,,,,,,,,,,,,
g14hsvba2ls,HOU STELLAR 14 PREMIER,,,,,,,,34 (14 National),,,,,,,,,,,,,,
g14htide1fl,High Tide 14 Elite,,,,,,5 (14G Premier),,,,,,,,,,,,,,,,
g14huntr1fl,Hunter's 14U Red Travel,,,,,,,,,,,,,,17 (13 Classic),,,,,,,,
g14huntr2fl,Hunter's 14U Red,,,,,,,,,,,,,,93 (13 Classic),,,,,,,,
g14hvavb1ls,HVA 14 RED,,41 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14iamvc1bg,I AM VBC 14 Red,,57 (13 American),,,,,,,,,,,,,,,,,,,,
g14iarck1ia,Iowa Rockets 14R,,9 (13 National),,,,,,,,,,,,,,,,,,,,
g14iconm1sc,ICON VBC 14 Adidas,,,,,,,,,,,,,,,,,,41th (14U Event #1),,,,
g14idcrs1im,ID Crush 14 Bower,13 (13 & Under),11 (13 Open),,,,,,,1 (14 Elite),,,,,,,,,,,,,
g14idone1im,Idaho ONE 14 Elite,,59 (13 American),,,,,,,,,,,,,,,,,,,,
g14ievbc1gl,Illini Elite 14 Cardinal,,,,,,,,,,,,,,40 (13 Club),,,,,,,,
g14ievbc2gl,Illini Elite 14 Black,,,,,,,,,,,,,,9 (13 Classic),,,,,,,,
g14ignit1az,Ignite 14 National,,,,,,,,,,,,,,48 (13 Aspire),,,,,,,,
g14ignit1ov,IGNITE 14 BLACK,,,,3 (14 Club),,,,,,,,,,,,,,,,,,
g14ignit2ov,IGNITE 14 RED,,,,24 (14 Club),,,,,,,,,,,,,,,,,,
g14ignit3ov,IGNITE 14 WHITE,,,,19 (14 Classic),,,,,,,,,,,,,,,,,,
g14ignte1ho,Ignite 14 Elite,,29 (13 Patriot),,,,,,,,19 (14 Premier Blue),,,,,,,,,,,,
g14impac1ls,IMPACT - 141,,,,,,,,23 (14 National),,,,,,,,,,,,,,
g14impct1ia,Iowa Impact 14,,27 (13 American),,,,,,,,,,,,,,,,,,,,
g14impct1ov,Impact VBC 14-1,,,,33 (14 Club),,,,,,,,,,,,,,,,,,
g14imuau1sc,IMUA UVC 14 UA,,70 (13 Patriot),,,,,,,,,,,,,,,,149th (14U Event #1),,,,
g14infty2nt,IVC 14 National Cydnee,,,,,,,,,,,,,,125 (13 Classic),,,,,,,,
g14innov1pu,InnovativeVC14-1 MIGUEL T,,,,,,,,,,,,,,57 (13 Classic),,,,,,,,
g14inspr1ov,Inspire CLE 14 Sunrise,,,,12 (14 Premier),,,,,,,,,,,,,,,,,,
g14inspr2ov,Inspire CLE 14 Twilight,,,,33 (14 Club),,,,,,,,,,,,,,,,,,
g14inten1pm,Intense Adidas 14U Elite,,,,,,,,,,,,,,140 (13 Classic),,,,,,,,
g14intgr1ke,Club Integrity 14-1,,,,,,,,,,,,,,41 (13 Classic),,,,,,,,
g14invas1ha,Invasion 14-Black,,42 (13 American),,,,,,,,,,,,,,,,,,,,
g14invba1de,IVBA 14 Open,,,,,,,,,,,,,,25 (13 Classic),,,,,,,,
g14islct1ia,Iowa Select 14 Mizuno,,23 (13 USA),,,,,,,,,,,,,,,,,,,,
g14ivbcf1sc,Ignite  14 National,,,,,,,,,,,,,,,,,,39th (14U Event #1),,,,
g14jamme2ah,Jammers 14Blue,,,,,,,,,,,,,,43 (13 Spirit),,,,,,,,
g14jaxjr1fl,JJVA 14 Teal,,14 (13 Liberty),,,,,,,,,,,,,,,,,,,,
g14jaxjr2fl,JJVA 14 Black,,,,,,,,,,,,,,83 (13 Club),,,,,,,,
g14jelly1fl,Jellys 14Black,,,,,,5 (14G Club),,,,,,,,41 (13 Classic),,,,,,,,
g14jorge1ho,JVC 14-1,,,,,,,,,,1 (14 Club White),,,,,,,,,,,,
g14jrvbc1bg,WI Juniors 14-1's,,,,,,,,,,,,,,32 (13 Aspire),,,,,,,,
g14jrvbc3bg,Milwaukee Jr's 14-1's,,,,,,,,,,,,,,53 (13 Classic),,,,,,,,
g14jrvbc4bg,WI Juniors 14-Elite,,,,,,,,,,,,,,112 (13 Classic),,,,,,,,
g14jstag1bg,JAG VBC 14-Red National,,,,,,,,,,,,,,71 (13 Classic),,,,,,,,
g14jtaav1fl,Jupiter Elite 14E,,27 (13 USA),,,,,,,,,,,,,,,,,,,,
g14jugge1rm,Juggernaut 14-National1,,,,,,,,,5 (14 Elite),,,,,29 (13 Premier),,,,,,,,
g14k1vol2pu,K1 BAYAMON WES 14,,,,,,,,,,,,,,22 (13 Club),,,,,,,,
g14kairo1no,Kairos 14 Alpha,,,,,,,,,2 (14 Elite),,,,,14 (13 Club),,,,,,,,
g14kairo2no,Kairos 14 Beta,,,,,,,,,,,,,,5 (13 Aspire),,,,,,,,
g14kairo3no,Kairos 14 Gamma,,,,,,,,,,,,,,23 (13 Spirit),,,,,,,,
g14katuv1ls,Katy United 14 Adidas,,17 (13 Patriot),,,,,,,,,,,,,,,,,,,,
g14katuv2ls,Katy United 14 Molten,,,,,,,,,,,,,,65 (13 Classic),,,,,,,,
g14kaulu2ah,Ka Ulukoa 14 Leaa,,,,,,,,,,,,,,81 (13 Aspire),,,,,,,,
g14kcvab1su,KCV 14 NATIONAL,,51 (13 American),,,,,,,,,,,,,,,,,,,,
g14kokro1no,Kokoro Volleyball 14-1,,,,,,,,,,,,,,66 (13 Club),,,,,,,,
g14krvbc1lk,Krush VBC 14 National,,5 (13 Patriot),,,,,,,,3 (14 Premier Blue),,,,,,,,,,,,
g14ktvbc1so,K2 14 Elite,,,,,,,,,,,None (13-14 Girls Full Schedule),,,18 (13 Open),,,,,,,,
g14kypvb1pr,KPV 14 Pink,,,,,,,,,,21 (14 Club Green),,,,,,,,,,,,
g14l2vbc1lk,L2 141,,,,,,,17 (14 Open),,,,,,,38 (13 Premier),,,,,,,,
g14l2vbc2lk,L2 142,,,,,,,11 (14 Premier),,,,,,,100 (13 Club),,,,,,,,
g14l2vbc3lk,L2 143,,,,,,,13 (14 Club),,,,,,,,,,,,,,,
g14lakem1pm,LMVC 14 ELITE SHAWN,,,,,,,,,,,,,,61 (13 Club),,,,,,,,
g14lanvc1so,Lanier 14 National Bill,,,,,,,,,,,,,,110 (13 Classic),,,,,,,,
g14lavac1pr,LAVA 14,,,,,,,,,,19 (14 Club Blue),,,,,,,,,,,,
g14lavaw1sc,LAVA West 14 Molten B,,21 (13 Patriot),,,,,,,,,,,,,,,,49th (14U Event #1),,,,
g14lavaw2sc,LAVA West 14 Molten T,,,,,,,,,,,,,,,,,,118th (14U Event #1),,,,
g14lavbc1gc,LAV 14 National Black,,31 (13 National),,,,,,,,,,,,,,,,,,,,
g14lavbc1sc,LAVBC 14-1 Waves Telly,,,,,,,,,,,,,,,,,,65th (14U Event #1),,,,
g14laver1ls,LV 14 Team Rox,,19 (13 National),,,,,,5 (14 Invitational),,,,,,,,,,,,,,
g14lbvbc1sc,LBVC 14gerald,,,,,,,,,,,,,,,,,,83th (14U Event #1),,,,
g14leasi1ca,Leaside 14U Dash,,,,5 (14 Open),,,,,,,,,,,,,,,,,,
g14leasi2ca,Leaside 14 Flash,,,,19 (14 Club),,,,,,,,,,,,,,,,,,
g14legvc1lk,Legacy 14-1 ADIDAS,5 (13 & Under),3 (13 Open),,,,,1 (14 Open),,,2 (14 Open),,,,3 (13 Open),,,,,,,,
g14legvc2lk,Legacy 14-2 ADIDAS,31 (13 & Under),,,,,,16 (14 Open),,,3 (14 Premier Red),,,,2 (13 Club),,,,,,,,
g14legvc3lk,Legacy 14-3 ADIDAS,,,,,,,13 (14 Premier),,,5 (14 Club White),,,,71 (13 Classic),,,,,,,,
g14legvc4lk,Legacy 14-Elite East,,,,,,,,,,,,,,53 (13 Classic),,,,,,,,
g14lexvb1pr,Lex United 14 Elite,,,,,,,,,,20 (14 Premier Red),None (13-14 Girls Full Schedule),,,20 (13 Premier),,,,,,,,
g14lexvb2pr,Lex United 44 Elite,,,,,,,,,,17 (14 Club White),None (13-14 Girls Full Schedule),,,,,,,,,,,
g14lexvb3pr,Lex United 14 National,,,,,,,,,,23 (14 Club Red),,,,87 (13 Aspire),,,,,,,,
g14lgacy1gp,CLUB LEGACY 14 ALPHA,,,,,,,,,,,,,,3 (13 Aspire),,,,,,,,
g14light1fl,OVA 14 Black,,,,,,5 (14G Premier),,,,,,,,117 (13 Club),,,,,,,,
g14light2fl,OVA 14 Blue,,,,,,9 (14G Club),,,,,,,,55 (13 Spirit),,,,,,,,
g14limit1fl,No Limits 14U Navy,,,,,,,,,,,,,,54 (13 Aspire),,,,,,,,
g14lovel1rm,LVBC 14-1,,,,,,,,,2 (14 Club),,,,,,,,,,,,,
g14lumad1fl,LuMaDe 14 Blue,,,,,,3 (14G Club),,,,,,,,,,,,,,,,
g14lvc231pu,Legends 14 William,,,,,,,,,,,,,,48 (13 Club),,,,,,,,
g14m1vbc1no,Mizuno M1 141,,,,,,,,,,,,,,50 (13 Aspire),,,,,,,,
g14m1vbc2no,Mizuno M1 142,,,,,,,,,,,,,,97 (13 Classic),,,,,,,,
g14madjr1bg,Madtown 141 National,,,,,,,,,,13 (14 Open),,,,5 (13 Club),,,,,,,,
g14madjr2bg,Madtown 142 National,,,,,,,,,,5 (14 Premier Blue),,,,46 (13 Aspire),,,,,,,,
g14madjr3bg,Madtown 143 National,,,,,,,,,,9 (14 Club Red),,,,,,,,,,,,
g14maqvb1ov,MVC 14-1,,,,9 (14 Club),,,,,,,,,,,,,,,,,,
